"county","town","precinct","office","district","party","candidate","votes"
"Chittenden","Essex","Chittenden 6-3","Secretary of State","",,"Write Ins",2
"Rutland","Fair Haven","Fair Haven","Secretary of State","",,"Write Ins",0
"Franklin","Fairfax","Fairfax","Secretary of State","",,"Write Ins",5
"Franklin","Fairfield","Fairfield","Secretary of State","",,"Write Ins",2
"Orange","Fairlee","Fairlee","Secretary of State","",,"Write Ins",0
"Washington","Fayston","Fayston","Secretary of State","",,"Write Ins",0
"Addison","Ferrisburgh","Ferrisburgh","Secretary of State","",,"Write Ins",0
"Franklin","Fletcher","Fletcher","Secretary of State","",,"Write Ins",0
"Franklin","Franklin","Franklin","Secretary of State","",,"Write Ins",0
"Franklin","Georgia","Georgia","Secretary of State","",,"Write Ins",3
"Orleans","Glover","Glover","Secretary of State","",,"Write Ins",0
"Addison","Goshen","Goshen","Secretary of State","",,"Write Ins",0
"Windham","Grafton","Grafton","Secretary of State","",,"Write Ins",0
"Essex","Granby","Granby","Secretary of State","",,"Write Ins",0
"Grand Isle","Grand Isle","Grand Isle","Secretary of State","",,"Write Ins",0
"Addison","Granville","Granville","Secretary of State","",,"Write Ins",0
"Orleans","Greensboro","Greensboro","Secretary of State","",,"Write Ins",0
"Caledonia","Groton","Groton","Secretary of State","",,"Write Ins",0
"Essex","Guildhall","Guildhall","Secretary of State","",,"Write Ins",0
"Windham","Guilford","Guilford","Secretary of State","",,"Write Ins",0
"Windham","Halifax","Halifax","Secretary of State","",,"Write Ins",0
"Addison","Hancock","Hancock","Secretary of State","",,"Write Ins",0
"Caledonia","Hardwick","Hardwick","Secretary of State","",,"Write Ins",0
"Windsor","Hartford","Windsor 6-1","Secretary of State","",,"Write Ins",0
"Windsor","Hartford","Windsor 6-2","Secretary of State","",,"Write Ins",1
"Windsor","Hartland","Hartland","Secretary of State","",,"Write Ins",2
"Franklin","Highgate","Highgate","Secretary of State","",,"Write Ins",0
"Chittenden","Hinesburg","Chittenden 1-1","Secretary of State","",,"Write Ins",0
"Chittenden","Hinesburg","Chittenden 1-2","Secretary of State","",,"Write Ins",0
"Orleans","Holland","Holland","Secretary of State","",,"Write Ins",0
"Rutland","Hubbardton","Hubbardton","Secretary of State","",,"Write Ins",0
"Chittenden","Huntington","Huntington","Secretary of State","",,"Write Ins",0
"Lamoille","Hyde Park","Hyde Park","Secretary of State","",,"Write Ins",0
"Rutland","Ira","Rutland Rutland 1-1","Secretary of State","",,"Write Ins",0
"Rutland","Ira","Rutland Rutland 1-2","Secretary of State","",,"Write Ins",0
"Orleans","Irasburg","Irasburg","Secretary of State","",,"Write Ins",0
"Grand Isle","Isle La Motte","Isle La Motte","Secretary of State","",,"Write Ins",0
"Windham","Jamaica","Jamaica","Secretary of State","",,"Write Ins",0
"Orleans","Jay","Jay","Secretary of State","",,"Write Ins",0
"Chittenden","Jericho","Jericho","Secretary of State","",,"Write Ins",0
"Lamoille","Johnson","Johnson","Secretary of State","",,"Write Ins",1
"Rutland","Killington","Killington","Secretary of State","",,"Write Ins",0
"Caledonia","Kirby","Kirby","Secretary of State","",,"Write Ins",0
"Bennington","Landgrove","Landgrove","Secretary of State","",,"Write Ins",0
"Addison","Leicester","Leicester","Secretary of State","",,"Write Ins",0
"Essex","Lemington","Lemington","Secretary of State","",,"Write Ins",0
"Addison","Lincoln","Lincoln","Secretary of State","",,"Write Ins",0
"Windham","Londonderry","Londonderry","Secretary of State","",,"Write Ins",1
"Orleans","Lowell","Lowell","Secretary of State","",,"Write Ins",0
"Windsor","Ludlow","Ludlow","Secretary of State","",,"Write Ins",3
"Essex","Lunenburg","Lunenburg","Secretary of State","",,"Write Ins",0
"Caledonia","Lyndon","Lyndon","Secretary of State","",,"Write Ins",1
"Essex","Maidstone","Maidstone","Secretary of State","",,"Write Ins",0
"Bennington","Manchester","Manchester","Secretary of State","",,"Write Ins",0
"Windham","Marlboro","Marlboro","Secretary of State","",,"Write Ins",0
"Washington","Marshfield","Marshfield","Secretary of State","",,"Write Ins",0
"Rutland","Mendon","Mendon","Secretary of State","",,"Write Ins",0
"Addison","Middlebury","Middlebury","Secretary of State","",,"Write Ins",2
"Washington","Middlesex","Middlesex","Secretary of State","",,"Write Ins",1
"Rutland","Middletown Springs","Middletown Springs","Secretary of State","",,"Write Ins",0
"Chittenden","Milton","Chittenden 9","Secretary of State","",,"Write Ins",6
"Chittenden","Milton","Grand Isle-Chittenden 1-1","Secretary of State","",,"Write Ins",1
"Addison","Monkton","Monkton","Secretary of State","",,"Write Ins",0
"Franklin","Montgomery","Montgomery","Secretary of State","",,"Write Ins",0
"Washington","Montpelier","Montpelier","Secretary of State","",,"Write Ins",2
"Washington","Moretown","Moretown","Secretary of State","",,"Write Ins",0
"Orleans","Morgan","Morgan","Secretary of State","",,"Write Ins",0
"Lamoille","Morristown","Morristown","Secretary of State","",,"Write Ins",2
"Rutland","Mount Holly","Mount Holly","Secretary of State","",,"Write Ins",0
"Rutland","Mount Tabor","Mount Tabor","Secretary of State","",,"Write Ins",0
"Addison","New Haven","New Haven","Secretary of State","",,"Write Ins",0
"Caledonia","Newark","Newark","Secretary of State","",,"Write Ins",0
"Orange","Newbury","Newbury","Secretary of State","",,"Write Ins",0
"Windham","Newfane","Newfane","Secretary of State","",,"Write Ins",0
"Orleans","Newport City","Newport City","Secretary of State","",,"Write Ins",1
"Orleans","Newport Town","Newport Town","Secretary of State","",,"Write Ins",0
"Grand Isle","North Hero","N. Hero","Secretary of State","",,"Write Ins",1
"Washington","Northfield","Northfield","Secretary of State","",,"Write Ins",0
"Essex","Norton","Norton","Secretary of State","",,"Write Ins",0
"Windsor","Norwich","Norwich","Secretary of State","",,"Write Ins",1
"Orange","Orange","Orange","Secretary of State","",,"Write Ins",0
"Addison","Orwell","Orwell","Secretary of State","",,"Write Ins",1
"Addison","Panton","Panton","Secretary of State","",,"Write Ins",0
"Rutland","Pawlet","Pawlet","Secretary of State","",,"Write Ins",1
"Caledonia","Peacham","Peacham","Secretary of State","",,"Write Ins",0
"Bennington","Peru","Peru","Secretary of State","",,"Write Ins",0
"Rutland","Pittsfield","Pittsfield","Secretary of State","",,"Write Ins",0
"Rutland","Pittsford","Pittsford","Secretary of State","",,"Write Ins",1
"Washington","Plainfield","Plainfield","Secretary of State","",,"Write Ins",1
"Windsor","Plymouth","Plymouth","Secretary of State","",,"Write Ins",0
"Windsor","Pomfret","Pomfret","Secretary of State","",,"Write Ins",0
"Rutland","Poultney","Poultney","Secretary of State","",,"Write Ins",0
"Bennington","Pownal","Pownal","Secretary of State","",,"Write Ins",0
"Rutland","Proctor","Proctor","Secretary of State","",,"Write Ins",0
"Windham","Putney","Putney","Secretary of State","",,"Write Ins",0
"Orange","Randolph","Randolph","Secretary of State","",,"Write Ins",0
"Windsor","Reading","Reading","Secretary of State","",,"Write Ins",1
"Bennington","Readsboro","Readsboro","Secretary of State","",,"Write Ins",0
"Franklin","Richford","Richford","Secretary of State","",,"Write Ins",0
"Chittenden","Richmond","Richmond","Secretary of State","",,"Write Ins",1
"Addison","Ripton","Ripton","Secretary of State","",,"Write Ins",0
"Windsor","Rochester","Rochester","Secretary of State","",,"Write Ins",0
"Windham","Rockingham","Rockingham","Secretary of State","",,"Write Ins",1
"Washington","Roxbury","Roxbury","Secretary of State","",,"Write Ins",0
"Windsor","Royalton","Royalton","Secretary of State","",,"Write Ins",2
"Bennington","Rupert","Rupert","Secretary of State","",,"Write Ins",0
"Rutland","Rutland City","Rutland 5-1","Secretary of State","",,"Write Ins",3
"Rutland","Rutland City","Rutland 5-2","Secretary of State","",,"Write Ins",1
"Rutland","Rutland City","Rutland 5-3","Secretary of State","",,"Write Ins",0
"Rutland","Rutland City","Rutland 5-4","Secretary of State","",,"Write Ins",2
"Rutland","Rutland Town","Rutland Town","Secretary of State","",,"Write Ins",0
"Caledonia","Ryegate","Ryegate","Secretary of State","",,"Write Ins",1
"Addison","Salisbury","Salisbury","Secretary of State","",,"Write Ins",1
"Bennington","Sandgate","Sandgate","Secretary of State","",,"Write Ins",0
"Bennington","Searsburg","Searsburg","Secretary of State","",,"Write Ins",0
"Bennington","Shaftsbury","Shaftsbury","Secretary of State","",,"Write Ins",0
"Windsor","Sharon","Sharon","Secretary of State","",,"Write Ins",0
"Caledonia","Sheffield","Sheffield","Secretary of State","",,"Write Ins",0
"Chittenden","Shelburne","Chittenden 5-1","Secretary of State","",,"Write Ins",0
"Chittenden","Shelburne","Chittenden 5-2","Secretary of State","",,"Write Ins",1
"Franklin","Sheldon","Sheldon","Secretary of State","",,"Write Ins",0
"Addison","Shoreham","Shoreham","Secretary of State","",,"Write Ins",0
"Rutland","Shrewsbury","Shrewsbury","Secretary of State","",,"Write Ins",0
"Chittenden","South Burlington","Chittenden 3-10","Secretary of State","",,"Write Ins",5
"Chittenden","South Burlington","Chittenden 3-7","Secretary of State","",,"Write Ins",0
"Chittenden","South Burlington","Chittenden 3-8","Secretary of State","",,"Write Ins",2
"Chittenden","South Burlington","Chittenden 3-9","Secretary of State","",,"Write Ins",4
"Grand Isle","South Hero","S. Hero","Secretary of State","",,"Write Ins",2
"Windsor","Springfield","Windsor 1-1","Secretary of State","",,"Write Ins",0
"Windsor","Springfield","Windsor 1-2","Secretary of State","",,"Write Ins",1
,"Saint  Albans City","St. Albans City","Secretary of State","",,"Write Ins",1
,"Saint  Albans Town","St. Albans Town","Secretary of State","",,"Write Ins",0
,"Saint  George","St. George","Secretary of State","",,"Write Ins",0
,"Saint  Johnsbury","St. Johnsbury","Secretary of State","",,"Write Ins",1
"Bennington","Stamford","Stamford","Secretary of State","",,"Write Ins",0
"Caledonia","Stannard","Stannard","Secretary of State","",,"Write Ins",0
"Addison","Starksboro","Starksboro","Secretary of State","",,"Write Ins",0
"Windsor","Stockbridge","Stockbridge","Secretary of State","",,"Write Ins",0
"Lamoille","Stowe","Stowe","Secretary of State","",,"Write Ins",2
"Orange","Strafford","Strafford","Secretary of State","",,"Write Ins",0
"Windham","Stratton","Stratton","Secretary of State","",,"Write Ins",0
"Rutland","Sudbury","Sudbury","Secretary of State","",,"Write Ins",0
"Bennington","Sunderland","Sunderland","Secretary of State","",,"Write Ins",0
"Caledonia","Sutton","Sutton","Secretary of State","",,"Write Ins",0
"Franklin","Swanton","Swanton","Secretary of State","",,"Write Ins",1
"Orange","Thetford","Thetford","Secretary of State","",,"Write Ins",0
"Rutland","Tinmouth","Tinmouth","Secretary of State","",,"Write Ins",1
"Orange","Topsham","Topsham","Secretary of State","",,"Write Ins",0
"Windham","Townshend","Townshend","Secretary of State","",,"Write Ins",1
"Orleans","Troy","Troy","Secretary of State","",,"Write Ins",0
"Orange","Tunbridge","Tunbridge","Secretary of State","",,"Write Ins",1
"Chittenden","Underhill","Underhill","Secretary of State","",,"Write Ins",1
"Addison","Vergennes","Vergennes","Secretary of State","",,"Write Ins",0
"Windham","Vernon","Vernon","Secretary of State","",,"Write Ins",0
"Orange","Vershire","Vershire","Secretary of State","",,"Write Ins",0
"Essex","Victory","Victory","Secretary of State","",,"Write Ins",0
"Washington","Waitsfield","Waitsfield","Secretary of State","",,"Write Ins",0
"Caledonia","Walden","Walden","Secretary of State","",,"Write Ins",0
"Rutland","Wallingford","Wallingford","Secretary of State","",,"Write Ins",0
"Addison","Waltham","Waltham","Secretary of State","",,"Write Ins",0
"Windham","Wardsboro","Wardsboro","Secretary of State","",,"Write Ins",0
"Washington","Warren","Warren","Secretary of State","",,"Write Ins",0
"Orange","Washington","Washington","Secretary of State","",,"Write Ins",0
"Washington","Waterbury","Waterbury","Secretary of State","",,"Write Ins",4
"Caledonia","Waterford","Waterford","Secretary of State","",,"Write Ins",0
"Lamoille","Waterville","Waterville","Secretary of State","",,"Write Ins",0
"Windsor","Weathersfield","Weathersfield","Secretary of State","",,"Write Ins",0
"Rutland","Wells","Wells","Secretary of State","",,"Write Ins",0
"Orange","West Fairlee","W. Fairlee","Secretary of State","",,"Write Ins",1
"Rutland","West Haven","W. Haven","Secretary of State","",,"Write Ins",0
"Rutland","West Rutland","W. Rutland","Secretary of State","",,"Write Ins",0
"Windsor","West Windsor","W. Windsor","Secretary of State","",,"Write Ins",0
"Orleans","Westfield","Westfield","Secretary of State","",,"Write Ins",0
"Chittenden","Westford","Westford","Secretary of State","",,"Write Ins",2
"Windham","Westminster","Windham 4","Secretary of State","",,"Write Ins",0
"Windham","Westminster","Windham 5","Secretary of State","",,"Write Ins",0
"Orleans","Westmore","Westmore","Secretary of State","",,"Write Ins",0
"Windsor","Weston","Weston","Secretary of State","",,"Write Ins",0
"Addison","Weybridge","Weybridge","Secretary of State","",,"Write Ins",0
"Caledonia","Wheelock","Wheelock","Secretary of State","",,"Write Ins",0
"Addison","Whiting","Whiting","Secretary of State","",,"Write Ins",0
"Windham","Whitingham","Whitingham","Secretary of State","",,"Write Ins",0
"Orange","Williamstown","Williamstown","Secretary of State","",,"Write Ins",0
"Chittenden","Williston","Williston","Secretary of State","",,"Write Ins",3
"Windham","Wilmington","Wilmington","Secretary of State","",,"Write Ins",0
"Windham","Windham","Windham","Secretary of State","",,"Write Ins",0
"Windsor","Windsor","Windsor","Secretary of State","",,"Write Ins",0
"Bennington","Winhall","Winhall","Secretary of State","",,"Write Ins",0
"Chittenden","Winooski","Winooski","Secretary of State","",,"Write Ins",1
"Lamoille","Wolcott","Wolcott","Secretary of State","",,"Write Ins",0
"Washington","Woodbury","Woodbury","Secretary of State","",,"Write Ins",0
"Bennington","Woodford","Woodford","Secretary of State","",,"Write Ins",0
"Windsor","Woodstock","Woodstock","Secretary of State","",,"Write Ins",2
"Washington","Worcester","Worcester","Secretary of State","",,"Write Ins",1
"Addison","Addison","Addison","Secretary of State","",,"Blanks",0
"Orleans","Albany","Albany","Secretary of State","",,"Blanks",0
"Grand Isle","Alburgh","Alburgh","Secretary of State","",,"Blanks",0
"Windsor","Andover","Andover","Secretary of State","",,"Blanks",0
"Bennington","Arlington","Arlington","Secretary of State","",,"Blanks",0
"Windham","Athens","Athens","Secretary of State","",,"Blanks",0
"Franklin","Bakersfield","Bakersfield","Secretary of State","",,"Blanks",0
"Windsor","Baltimore","Baltimore","Secretary of State","",,"Blanks",0
"Windsor","Barnard","Barnard","Secretary of State","",,"Blanks",0
"Caledonia","Barnet","Barnet","Secretary of State","",,"Blanks",0
"Washington","Barre City","Washington 3-1","Secretary of State","",,"Blanks",0
"Washington","Barre City","Washington 3-2","Secretary of State","",,"Blanks",0
"Washington","Barre City","Washington 3-3","Secretary of State","",,"Blanks",0
