"county","town","precinct","office","district","party","candidate","votes"
"Rutland","Clarendon","Clarendon","President","",,"Hillary Clinton Tim Kaine",470
"Chittenden","Colchester","Chittenden 9-1","President","",,"Hillary Clinton Tim Kaine",1929
"Chittenden","Colchester","Chittenden 9-2","President","",,"Hillary Clinton Tim Kaine",2554
"Essex","Concord","Concord","President","",,"Hillary Clinton Tim Kaine",181
"Orange","Corinth","Corinth","President","",,"Hillary Clinton Tim Kaine",308
"Addison","Cornwall","Cornwall","President","",,"Hillary Clinton Tim Kaine",517
"Orleans","Coventry","Coventry","President","",,"Hillary Clinton Tim Kaine",196
"Orleans","Craftsbury","Craftsbury","President","",,"Hillary Clinton Tim Kaine",435
"Rutland","Danby","Danby","President","",,"Hillary Clinton Tim Kaine",252
"Caledonia","Danville","Danville","President","",,"Hillary Clinton Tim Kaine",645
"Orleans","Derby","Derby","President","",,"Hillary Clinton Tim Kaine",885
"Bennington","Dorset","Dorset","President","",,"Hillary Clinton Tim Kaine",740
"Windham","Dover","Dover","President","",,"Hillary Clinton Tim Kaine",409
"Windham","Dummerston","Dummerston","President","",,"Hillary Clinton Tim Kaine",797
"Washington","Duxbury","Duxbury","President","",,"Hillary Clinton Tim Kaine",434
"Essex","East Haven","E. Haven","President","",,"Hillary Clinton Tim Kaine",51
"Washington","East Montpelier","E. Montpelier","President","",,"Hillary Clinton Tim Kaine",1032
"Lamoille","Eden","Eden","President","",,"Hillary Clinton Tim Kaine",221
"Lamoille","Elmore","Elmore","President","",,"Hillary Clinton Tim Kaine",339
"Franklin","Enosburgh","Enosburgh","President","",,"Hillary Clinton Tim Kaine",502
"Chittenden","Essex","Chittenden 8-1","President","",,"Hillary Clinton Tim Kaine",2847
"Chittenden","Essex","Chittenden 8-2","President","",,"Hillary Clinton Tim Kaine",3057
"Chittenden","Essex","Chittenden 8-3","President","",,"Hillary Clinton Tim Kaine",849
"Rutland","Fair Haven","Fair Haven","President","",,"Hillary Clinton Tim Kaine",478
"Franklin","Fairfax","Fairfax","President","",,"Hillary Clinton Tim Kaine",1063
"Franklin","Fairfield","Fairfield","President","",,"Hillary Clinton Tim Kaine",489
"Orange","Fairlee","Fairlee","President","",,"Hillary Clinton Tim Kaine",350
"Washington","Fayston","Fayston","President","",,"Hillary Clinton Tim Kaine",586
"Addison","Ferrisburgh","Ferrisburgh","President","",,"Hillary Clinton Tim Kaine",892
"Franklin","Fletcher","Fletcher","President","",,"Hillary Clinton Tim Kaine",336
"Franklin","Franklin","Franklin","President","",,"Hillary Clinton Tim Kaine",229
"Franklin","Georgia","Georgia","President","",,"Hillary Clinton Tim Kaine",1019
"Orleans","Glover","Glover","President","",,"Hillary Clinton Tim Kaine",290
"Addison","Goshen","Goshen","President","",,"Hillary Clinton Tim Kaine",78
"Windham","Grafton","Grafton","President","",,"Hillary Clinton Tim Kaine",210
"Essex","Granby","Granby","President","",,"Hillary Clinton Tim Kaine",12
"Grand Isle","Grand Isle","Grand Isle","President","",,"Hillary Clinton Tim Kaine",594
"Addison","Granville","Granville","President","",,"Hillary Clinton Tim Kaine",82
"Orleans","Greensboro","Greensboro","President","",,"Hillary Clinton Tim Kaine",271
"Caledonia","Groton","Groton","President","",,"Hillary Clinton Tim Kaine",159
"Essex","Guildhall","Guildhall","President","",,"Hillary Clinton Tim Kaine",40
"Windham","Guilford","Guilford","President","",,"Hillary Clinton Tim Kaine",719
"Windham","Halifax","Halifax","President","",,"Hillary Clinton Tim Kaine",202
"Addison","Hancock","Hancock","President","",,"Hillary Clinton Tim Kaine",75
"Caledonia","Hardwick","Hardwick","President","",,"Hillary Clinton Tim Kaine",651
"Windsor","Hartford","Windsor 4-1","President","",,"Hillary Clinton Tim Kaine",738
"Windsor","Hartford","Windsor 4-2","President","",,"Hillary Clinton Tim Kaine",2452
"Windsor","Hartland","Hartland","President","",,"Hillary Clinton Tim Kaine",1158
"Franklin","Highgate","Highgate","President","",,"Hillary Clinton Tim Kaine",474
"Chittenden","Hinesburg","Chittenden 4-1","President","",,"Hillary Clinton Tim Kaine",15
"Chittenden","Hinesburg","Chittenden 4-2","President","",,"Hillary Clinton Tim Kaine",1711
"Orleans","Holland","Holland","President","",,"Hillary Clinton Tim Kaine",81
"Rutland","Hubbardton","Hubbardton","President","",,"Hillary Clinton Tim Kaine",188
"Chittenden","Huntington","Huntington","President","",,"Hillary Clinton Tim Kaine",796
"Lamoille","Hyde Park","Hyde Park","President","",,"Hillary Clinton Tim Kaine",788
"Rutland","Ira","Ira","President","",,"Hillary Clinton Tim Kaine",102
"Orleans","Irasburg","Irasburg","President","",,"Hillary Clinton Tim Kaine",194
"Grand Isle","Isle La Motte","Isle La Motte","President","",,"Hillary Clinton Tim Kaine",136
"Windham","Jamaica","Jamaica","President","",,"Hillary Clinton Tim Kaine",311
"Orleans","Jay","Jay","President","",,"Hillary Clinton Tim Kaine",113
"Chittenden","Jericho","Jericho","President","",,"Hillary Clinton Tim Kaine",2017
"Lamoille","Johnson","Johnson","President","",,"Hillary Clinton Tim Kaine",691
"Rutland","Killington","Killington","President","",,"Hillary Clinton Tim Kaine",357
"Caledonia","Kirby","Kirby","President","",,"Hillary Clinton Tim Kaine",125
"Bennington","Landgrove","Landgrove","President","",,"Hillary Clinton Tim Kaine",71
"Addison","Leicester","Leicester","President","",,"Hillary Clinton Tim Kaine",217
"Essex","Lemington","Lemington","President","",,"Hillary Clinton Tim Kaine",18
"Addison","Lincoln","Lincoln","President","",,"Hillary Clinton Tim Kaine",494
"Windham","Londonderry","Londonderry","President","",,"Hillary Clinton Tim Kaine",517
"Orleans","Lowell","Lowell","President","",,"Hillary Clinton Tim Kaine",123
"Windsor","Ludlow","Ludlow","President","",,"Hillary Clinton Tim Kaine",538
"Essex","Lunenburg","Lunenburg","President","",,"Hillary Clinton Tim Kaine",171
"Caledonia","Lyndon","Lyndon","President","",,"Hillary Clinton Tim Kaine",827
"Essex","Maidstone","Maidstone","President","",,"Hillary Clinton Tim Kaine",39
"Bennington","Manchester","Manchester","President","",,"Hillary Clinton Tim Kaine",1452
"Windham","Marlboro","Marlboro","President","",,"Hillary Clinton Tim Kaine",432
"Washington","Marshfield","Marshfield","President","",,"Hillary Clinton Tim Kaine",417
"Rutland","Mendon","Mendon","President","",,"Hillary Clinton Tim Kaine",302
"Addison","Middlebury","Middlebury","President","",,"Hillary Clinton Tim Kaine",2682
"Washington","Middlesex","Middlesex","President","",,"Hillary Clinton Tim Kaine",719
"Rutland","Middletown Springs","Middletown Springs","President","",,"Hillary Clinton Tim Kaine",233
"Chittenden","Milton","Chittenden 10","President","",,"Hillary Clinton Tim Kaine",1950
"Chittenden","Milton","Grand Isle-Chittenden","President","",,"Hillary Clinton Tim Kaine",310
"Addison","Monkton","Monkton","President","",,"Hillary Clinton Tim Kaine",671
"Franklin","Montgomery","Montgomery","President","",,"Hillary Clinton Tim Kaine",302
"Washington","Montpelier","Montpelier","President","",,"Hillary Clinton Tim Kaine",3698
"Washington","Moretown","Moretown","President","",,"Hillary Clinton Tim Kaine",649
"Orleans","Morgan","Morgan","President","",,"Hillary Clinton Tim Kaine",101
"Lamoille","Morristown","Morristown","President","",,"Hillary Clinton Tim Kaine",1550
"Rutland","Mount Holly","Mount Holly","President","",,"Hillary Clinton Tim Kaine",337
"Rutland","Mount Tabor","Mount Tabor","President","",,"Hillary Clinton Tim Kaine",45
"Addison","New Haven","New Haven","President","",,"Hillary Clinton Tim Kaine",594
"Caledonia","Newark","Newark","President","",,"Hillary Clinton Tim Kaine",130
"Orange","Newbury","Newbury","President","",,"Hillary Clinton Tim Kaine",528
"Windham","Newfane","Newfane","President","",,"Hillary Clinton Tim Kaine",652
"Orleans","Newport City","Newport City","President","",,"Hillary Clinton Tim Kaine",721
"Orleans","Newport Town","Newport Town","President","",,"Hillary Clinton Tim Kaine",256
"Grand Isle","North Hero","N. Hero","President","",,"Hillary Clinton Tim Kaine",320
"Washington","Northfield","Northfield","President","",,"Hillary Clinton Tim Kaine",1113
"Essex","Norton","Norton","President","",,"Hillary Clinton Tim Kaine",30
"Windsor","Norwich","Norwich","President","",,"Hillary Clinton Tim Kaine",1982
"Orange","Orange","Orange","President","",,"Hillary Clinton Tim Kaine",186
"Addison","Orwell","Orwell","President","",,"Hillary Clinton Tim Kaine",270
"Addison","Panton","Panton","President","",,"Hillary Clinton Tim Kaine",171
"Rutland","Pawlet","Pawlet","President","",,"Hillary Clinton Tim Kaine",368
"Caledonia","Peacham","Peacham","President","",,"Hillary Clinton Tim Kaine",291
"Bennington","Peru","Peru","President","",,"Hillary Clinton Tim Kaine",166
"Rutland","Pittsfield","Pittsfield","President","",,"Hillary Clinton Tim Kaine",147
"Rutland","Pittsford","Pittsford","President","",,"Hillary Clinton Tim Kaine",668
"Washington","Plainfield","Plainfield","President","",,"Hillary Clinton Tim Kaine",424
"Windsor","Plymouth","Plymouth","President","",,"Hillary Clinton Tim Kaine",173
"Windsor","Pomfret","Pomfret","President","",,"Hillary Clinton Tim Kaine",395
"Rutland","Poultney","Poultney","President","",,"Hillary Clinton Tim Kaine",652
"Bennington","Pownal","Pownal","President","",,"Hillary Clinton Tim Kaine",761
"Rutland","Proctor","Proctor","President","",,"Hillary Clinton Tim Kaine",385
"Windham","Putney","Putney","President","",,"Hillary Clinton Tim Kaine",992
"Orange","Randolph","Randolph","President","",,"Hillary Clinton Tim Kaine",1160
"Windsor","Reading","Reading","President","",,"Hillary Clinton Tim Kaine",231
"Bennington","Readsboro","Readsboro","President","",,"Hillary Clinton Tim Kaine",166
"Franklin","Richford","Richford","President","",,"Hillary Clinton Tim Kaine",324
"Chittenden","Richmond","Richmond","President","",,"Hillary Clinton Tim Kaine",1694
"Addison","Ripton","Ripton","President","",,"Hillary Clinton Tim Kaine",228
"Windsor","Rochester","Rochester","President","",,"Hillary Clinton Tim Kaine",393
"Windham","Rockingham","Rockingham","President","",,"Hillary Clinton Tim Kaine",1315
"Washington","Roxbury","Roxbury","President","",,"Hillary Clinton Tim Kaine",186
"Windsor","Royalton","Royalton","President","",,"Hillary Clinton Tim Kaine",698
"Bennington","Rupert","Rupert","President","",,"Hillary Clinton Tim Kaine",213
"Rutland","Rutland City","Rutland 5-1","President","",,"Hillary Clinton Tim Kaine",1162
"Rutland","Rutland City","Rutland 5-2","President","",,"Hillary Clinton Tim Kaine",911
"Rutland","Rutland City","Rutland 5-3","President","",,"Hillary Clinton Tim Kaine",587
"Rutland","Rutland City","Rutland 5-4","President","",,"Hillary Clinton Tim Kaine",835
"Rutland","Rutland Town","Rutland Town","President","",,"Hillary Clinton Tim Kaine",1064
"Caledonia","Ryegate","Ryegate","President","",,"Hillary Clinton Tim Kaine",252
"Addison","Salisbury","Salisbury","President","",,"Hillary Clinton Tim Kaine",296
"Bennington","Sandgate","Sandgate","President","",,"Hillary Clinton Tim Kaine",99
"Bennington","Searsburg","Searsburg","President","",,"Hillary Clinton Tim Kaine",19
"Bennington","Shaftsbury","Shaftsbury","President","",,"Hillary Clinton Tim Kaine",952
"Windsor","Sharon","Sharon","President","",,"Hillary Clinton Tim Kaine",428
"Caledonia","Sheffield","Sheffield","President","",,"Hillary Clinton Tim Kaine",110
"Chittenden","Shelburne","Chittenden 5-1","President","",,"Hillary Clinton Tim Kaine",1930
"Chittenden","Shelburne","Chittenden 5-2","President","",,"Hillary Clinton Tim Kaine",1460
"Franklin","Sheldon","Sheldon","President","",,"Hillary Clinton Tim Kaine",305
"Addison","Shoreham","Shoreham","President","",,"Hillary Clinton Tim Kaine",356
"Rutland","Shrewsbury","Shrewsbury","President","",,"Hillary Clinton Tim Kaine",325
"Chittenden","South Burlington","Chittenden 7-1","President","",,"Hillary Clinton Tim Kaine",1899
"Chittenden","South Burlington","Chittenden 7-2","President","",,"Hillary Clinton Tim Kaine",2064
"Chittenden","South Burlington","Chittenden 7-3","President","",,"Hillary Clinton Tim Kaine",1810
"Chittenden","South Burlington","Chittenden 7-4","President","",,"Hillary Clinton Tim Kaine",1473
"Grand Isle","South Hero","S. Hero","President","",,"Hillary Clinton Tim Kaine",672
"Windsor","Springfield","Windsor 3-1","President","",,"Hillary Clinton Tim Kaine",71
"Windsor","Springfield","Windsor 3-2","President","",,"Hillary Clinton Tim Kaine",1802
,"Saint  Albans City","St. Albans City","President","",,"Hillary Clinton Tim Kaine",1287
,"Saint  Albans Town","Franklin 3-1","President","",,"Hillary Clinton Tim Kaine",465
,"Saint  Albans Town","Franklin 3-2","President","",,"Hillary Clinton Tim Kaine",951
,"Saint  George","St. George","President","",,"Hillary Clinton Tim Kaine",200
,"Saint  Johnsbury","St. Johnsbury","President","",,"Hillary Clinton Tim Kaine",1469
"Bennington","Stamford","Stamford","President","",,"Hillary Clinton Tim Kaine",203
"Caledonia","Stannard","Stannard","President","",,"Hillary Clinton Tim Kaine",58
"Addison","Starksboro","Starksboro","President","",,"Hillary Clinton Tim Kaine",534
"Windsor","Stockbridge","Stockbridge","President","",,"Hillary Clinton Tim Kaine",222
"Lamoille","Stowe","Stowe","President","",,"Hillary Clinton Tim Kaine",1974
"Orange","Strafford","Strafford","President","",,"Hillary Clinton Tim Kaine",500
"Windham","Stratton","Stratton","President","",,"Hillary Clinton Tim Kaine",65
"Rutland","Sudbury","Sudbury","President","",,"Hillary Clinton Tim Kaine",163
"Bennington","Sunderland","Bennington 3","President","",,"Hillary Clinton Tim Kaine",62
"Bennington","Sunderland","Bennington 4","President","",,"Hillary Clinton Tim Kaine",219
"Caledonia","Sutton","Sutton","President","",,"Hillary Clinton Tim Kaine",168
"Franklin","Swanton","Swanton","President","",,"Hillary Clinton Tim Kaine",1101
"Orange","Thetford","Thetford","President","",,"Hillary Clinton Tim Kaine",1145
"Rutland","Tinmouth","Rutland 2","President","",,"Hillary Clinton Tim Kaine",34
"Rutland","Tinmouth","Rutland-Bennington","President","",,"Hillary Clinton Tim Kaine",105
"Orange","Topsham","Topsham","President","",,"Hillary Clinton Tim Kaine",226
"Windham","Townshend","Townshend","President","",,"Hillary Clinton Tim Kaine",412
"Orleans","Troy","Orleans 2","President","",,"Hillary Clinton Tim Kaine",63
"Orleans","Troy","Orleans-Lamoille","President","",,"Hillary Clinton Tim Kaine",180
"Orange","Tunbridge","Tunbridge","President","",,"Hillary Clinton Tim Kaine",349
"Chittenden","Underhill","Underhill","President","",,"Hillary Clinton Tim Kaine",1238
"Addison","Vergennes","Vergennes","President","",,"Hillary Clinton Tim Kaine",712
"Windham","Vernon","Vernon","President","",,"Hillary Clinton Tim Kaine",492
"Orange","Vershire","Vershire","President","",,"Hillary Clinton Tim Kaine",189
"Essex","Victory","Victory","President","",,"Hillary Clinton Tim Kaine",18
"Washington","Waitsfield","Waitsfield","President","",,"Hillary Clinton Tim Kaine",751
"Caledonia","Walden","Walden","President","",,"Hillary Clinton Tim Kaine",246
"Rutland","Wallingford","Wallingford","President","",,"Hillary Clinton Tim Kaine",529
"Addison","Waltham","Waltham","President","",,"Hillary Clinton Tim Kaine",149
"Windham","Wardsboro","Wardsboro","President","",,"Hillary Clinton Tim Kaine",199
"Washington","Warren","Warren","President","",,"Hillary Clinton Tim Kaine",752
"Orange","Washington","Washington","President","",,"Hillary Clinton Tim Kaine",217
"Washington","Waterbury","Waterbury","President","",,"Hillary Clinton Tim Kaine",2035
"Caledonia","Waterford","Waterford","President","",,"Hillary Clinton Tim Kaine",292
"Lamoille","Waterville","Waterville","President","",,"Hillary Clinton Tim Kaine",161
"Windsor","Weathersfield","Weathersfield","President","",,"Hillary Clinton Tim Kaine",745
"Rutland","Wells","Wells","President","",,"Hillary Clinton Tim Kaine",209
"Orange","West Fairlee","W. Fairlee","President","",,"Hillary Clinton Tim Kaine",161
"Rutland","West Haven","W. Haven","President","",,"Hillary Clinton Tim Kaine",56
"Rutland","West Rutland","W. Rutland","President","",,"Hillary Clinton Tim Kaine",384
"Windsor","West Windsor","W. Windsor","President","",,"Hillary Clinton Tim Kaine",469
"Orleans","Westfield","Westfield","President","",,"Hillary Clinton Tim Kaine",134
"Chittenden","Westford","Westford","President","",,"Hillary Clinton Tim Kaine",696
"Windham","Westminster","Windham 3","President","",,"Hillary Clinton Tim Kaine",41
"Windham","Westminster","Windham 4","President","",,"Hillary Clinton Tim Kaine",960
"Orleans","Westmore","Westmore","President","",,"Hillary Clinton Tim Kaine",103
"Windsor","Weston","Weston","President","",,"Hillary Clinton Tim Kaine",267
