"county","town","precinct","office","district","party","candidate","votes"
"Bennington","Rupert","Rupert","Lieutenant Governor","","Progressive","Dean Corren",108
"Rutland","Rutland City","Rutland 5-1","Lieutenant Governor","","Progressive","Dean Corren",373
"Rutland","Rutland City","Rutland 5-2","Lieutenant Governor","","Progressive","Dean Corren",338
"Rutland","Rutland City","Rutland 5-3","Lieutenant Governor","","Progressive","Dean Corren",194
"Rutland","Rutland City","Rutland 5-4","Lieutenant Governor","","Progressive","Dean Corren",323
"Rutland","Rutland Town","Rutland Town","Lieutenant Governor","","Progressive","Dean Corren",343
"Caledonia","Ryegate","Ryegate","Lieutenant Governor","","Progressive","Dean Corren",102
"Addison","Salisbury","Salisbury","Lieutenant Governor","","Progressive","Dean Corren",108
"Bennington","Sandgate","Sandgate","Lieutenant Governor","","Progressive","Dean Corren",60
"Bennington","Searsburg","Searsburg","Lieutenant Governor","","Progressive","Dean Corren",9
"Bennington","Shaftsbury","Shaftsbury","Lieutenant Governor","","Progressive","Dean Corren",455
"Windsor","Sharon","Sharon","Lieutenant Governor","","Progressive","Dean Corren",200
"Caledonia","Sheffield","Sheffield","Lieutenant Governor","","Progressive","Dean Corren",36
"Chittenden","Shelburne","Chittenden 5-1","Lieutenant Governor","","Progressive","Dean Corren",730
"Chittenden","Shelburne","Chittenden 5-2","Lieutenant Governor","","Progressive","Dean Corren",475
"Franklin","Sheldon","Sheldon","Lieutenant Governor","","Progressive","Dean Corren",102
"Addison","Shoreham","Shoreham","Lieutenant Governor","","Progressive","Dean Corren",147
"Rutland","Shrewsbury","Shrewsbury","Lieutenant Governor","","Progressive","Dean Corren",149
"Chittenden","South Burlington","Chittenden 7-1","Lieutenant Governor","","Progressive","Dean Corren",610
"Chittenden","South Burlington","Chittenden 7-2","Lieutenant Governor","","Progressive","Dean Corren",627
"Chittenden","South Burlington","Chittenden 7-3","Lieutenant Governor","","Progressive","Dean Corren",572
"Chittenden","South Burlington","Chittenden 7-4","Lieutenant Governor","","Progressive","Dean Corren",493
"Grand Isle","South Hero","S. Hero","Lieutenant Governor","","Progressive","Dean Corren",257
"Windsor","Springfield","Windsor 3-1","Lieutenant Governor","","Progressive","Dean Corren",23
"Windsor","Springfield","Windsor 3-2","Lieutenant Governor","","Progressive","Dean Corren",725
,"Saint  Albans City","St. Albans City","Lieutenant Governor","","Progressive","Dean Corren",478
,"Saint  Albans Town","Franklin 3-1","Lieutenant Governor","","Progressive","Dean Corren",132
,"Saint  Albans Town","Franklin 3-2","Lieutenant Governor","","Progressive","Dean Corren",283
,"Saint  George","St. George","Lieutenant Governor","","Progressive","Dean Corren",68
,"Saint  Johnsbury","St. Johnsbury","Lieutenant Governor","","Progressive","Dean Corren",541
"Bennington","Stamford","Stamford","Lieutenant Governor","","Progressive","Dean Corren",113
"Caledonia","Stannard","Stannard","Lieutenant Governor","","Progressive","Dean Corren",40
"Addison","Starksboro","Starksboro","Lieutenant Governor","","Progressive","Dean Corren",289
"Windsor","Stockbridge","Stockbridge","Lieutenant Governor","","Progressive","Dean Corren",78
"Lamoille","Stowe","Stowe","Lieutenant Governor","","Progressive","Dean Corren",437
"Orange","Strafford","Strafford","Lieutenant Governor","","Progressive","Dean Corren",294
"Windham","Stratton","Stratton","Lieutenant Governor","","Progressive","Dean Corren",27
"Rutland","Sudbury","Sudbury","Lieutenant Governor","","Progressive","Dean Corren",72
"Bennington","Sunderland","Bennington 3","Lieutenant Governor","","Progressive","Dean Corren",38
"Bennington","Sunderland","Bennington 4","Lieutenant Governor","","Progressive","Dean Corren",78
"Caledonia","Sutton","Sutton","Lieutenant Governor","","Progressive","Dean Corren",66
"Franklin","Swanton","Swanton","Lieutenant Governor","","Progressive","Dean Corren",336
"Orange","Thetford","Thetford","Lieutenant Governor","","Progressive","Dean Corren",638
"Rutland","Tinmouth","Rutland 2","Lieutenant Governor","","Progressive","Dean Corren",21
"Rutland","Tinmouth","Rutland-Bennington","Lieutenant Governor","","Progressive","Dean Corren",53
"Orange","Topsham","Topsham","Lieutenant Governor","","Progressive","Dean Corren",69
"Windham","Townshend","Townshend","Lieutenant Governor","","Progressive","Dean Corren",175
"Orleans","Troy","Orleans 2","Lieutenant Governor","","Progressive","Dean Corren",23
"Orleans","Troy","Orleans-Lamoille","Lieutenant Governor","","Progressive","Dean Corren",67
"Orange","Tunbridge","Tunbridge","Lieutenant Governor","","Progressive","Dean Corren",198
"Chittenden","Underhill","Underhill","Lieutenant Governor","","Progressive","Dean Corren",511
"Addison","Vergennes","Vergennes","Lieutenant Governor","","Progressive","Dean Corren",262
"Windham","Vernon","Vernon","Lieutenant Governor","","Progressive","Dean Corren",153
"Orange","Vershire","Vershire","Lieutenant Governor","","Progressive","Dean Corren",94
"Essex","Victory","Victory","Lieutenant Governor","","Progressive","Dean Corren",3
"Washington","Waitsfield","Waitsfield","Lieutenant Governor","","Progressive","Dean Corren",272
"Caledonia","Walden","Walden","Lieutenant Governor","","Progressive","Dean Corren",121
"Rutland","Wallingford","Wallingford","Lieutenant Governor","","Progressive","Dean Corren",202
"Addison","Waltham","Waltham","Lieutenant Governor","","Progressive","Dean Corren",64
"Windham","Wardsboro","Wardsboro","Lieutenant Governor","","Progressive","Dean Corren",125
"Washington","Warren","Warren","Lieutenant Governor","","Progressive","Dean Corren",291
"Orange","Washington","Washington","Lieutenant Governor","","Progressive","Dean Corren",68
"Washington","Waterbury","Waterbury","Lieutenant Governor","","Progressive","Dean Corren",539
"Caledonia","Waterford","Waterford","Lieutenant Governor","","Progressive","Dean Corren",93
"Lamoille","Waterville","Waterville","Lieutenant Governor","","Progressive","Dean Corren",43
"Windsor","Weathersfield","Weathersfield","Lieutenant Governor","","Progressive","Dean Corren",297
"Rutland","Wells","Wells","Lieutenant Governor","","Progressive","Dean Corren",107
"Orange","West Fairlee","W. Fairlee","Lieutenant Governor","","Progressive","Dean Corren",68
"Rutland","West Haven","W. Haven","Lieutenant Governor","","Progressive","Dean Corren",22
"Rutland","West Rutland","W. Rutland","Lieutenant Governor","","Progressive","Dean Corren",141
"Windsor","West Windsor","W. Windsor","Lieutenant Governor","","Progressive","Dean Corren",196
"Orleans","Westfield","Westfield","Lieutenant Governor","","Progressive","Dean Corren",48
"Chittenden","Westford","Westford","Lieutenant Governor","","Progressive","Dean Corren",271
"Windham","Westminster","Windham 3","Lieutenant Governor","","Progressive","Dean Corren",17
"Windham","Westminster","Windham 4","Lieutenant Governor","","Progressive","Dean Corren",581
"Orleans","Westmore","Westmore","Lieutenant Governor","","Progressive","Dean Corren",36
"Windsor","Weston","Weston","Lieutenant Governor","","Progressive","Dean Corren",124
"Addison","Weybridge","Weybridge","Lieutenant Governor","","Progressive","Dean Corren",190
"Caledonia","Wheelock","Wheelock","Lieutenant Governor","","Progressive","Dean Corren",49
"Addison","Whiting","Whiting","Lieutenant Governor","","Progressive","Dean Corren",32
"Windham","Whitingham","Windham 6","Lieutenant Governor","","Progressive","Dean Corren",126
"Windham","Whitingham","Windham-Bennington","Lieutenant Governor","","Progressive","Dean Corren",5
"Orange","Williamstown","Williamstown","Lieutenant Governor","","Progressive","Dean Corren",167
"Chittenden","Williston","Williston","Lieutenant Governor","","Progressive","Dean Corren",978
"Windham","Wilmington","Wilmington","Lieutenant Governor","","Progressive","Dean Corren",255
"Windham","Windham","Windham","Lieutenant Governor","","Progressive","Dean Corren",67
"Windsor","Windsor","Windsor","Lieutenant Governor","","Progressive","Dean Corren",453
"Bennington","Winhall","Winhall","Lieutenant Governor","","Progressive","Dean Corren",105
"Chittenden","Winooski","Winooski","Lieutenant Governor","","Progressive","Dean Corren",718
"Lamoille","Wolcott","Wolcott","Lieutenant Governor","","Progressive","Dean Corren",146
"Washington","Woodbury","Woodbury","Lieutenant Governor","","Progressive","Dean Corren",113
"Bennington","Woodford","Woodford","Lieutenant Governor","","Progressive","Dean Corren",60
"Windsor","Woodstock","Woodstock","Lieutenant Governor","","Progressive","Dean Corren",554
"Washington","Worcester","Worcester","Lieutenant Governor","","Progressive","Dean Corren",169
"Addison","Addison","Addison","Lieutenant Governor","","Liberty Union","Marina Brown",5
"Orleans","Albany","Albany","Lieutenant Governor","","Liberty Union","Marina Brown",12
"Grand Isle","Alburgh","Alburgh","Lieutenant Governor","","Liberty Union","Marina Brown",17
"Windsor","Andover","Andover","Lieutenant Governor","","Liberty Union","Marina Brown",5
"Bennington","Arlington","Arlington","Lieutenant Governor","","Liberty Union","Marina Brown",22
"Windham","Athens","Athens","Lieutenant Governor","","Liberty Union","Marina Brown",4
"Franklin","Bakersfield","Bakersfield","Lieutenant Governor","","Liberty Union","Marina Brown",7
"Windsor","Baltimore","Baltimore","Lieutenant Governor","","Liberty Union","Marina Brown",2
"Windsor","Barnard","Barnard","Lieutenant Governor","","Liberty Union","Marina Brown",7
"Caledonia","Barnet","Barnet","Lieutenant Governor","","Liberty Union","Marina Brown",10
"Washington","Barre City","Barre City","Lieutenant Governor","","Liberty Union","Marina Brown",30
"Washington","Barre Town","Barre Town","Lieutenant Governor","","Liberty Union","Marina Brown",15
"Orleans","Barton","Barton","Lieutenant Governor","","Liberty Union","Marina Brown",26
"Lamoille","Belvidere","Belvidere","Lieutenant Governor","","Liberty Union","Marina Brown",1
"Bennington","Bennington","Bennington 2-1","Lieutenant Governor","","Liberty Union","Marina Brown",78
"Bennington","Bennington","Bennington 2-2","Lieutenant Governor","","Liberty Union","Marina Brown",55
"Rutland","Benson","Benson","Lieutenant Governor","","Liberty Union","Marina Brown",11
"Franklin","Berkshire","Berkshire","Lieutenant Governor","","Liberty Union","Marina Brown",11
"Washington","Berlin","Berlin","Lieutenant Governor","","Liberty Union","Marina Brown",5
"Windsor","Bethel","Bethel","Lieutenant Governor","","Liberty Union","Marina Brown",4
"Essex","Bloomfield","Bloomfield","Lieutenant Governor","","Liberty Union","Marina Brown",5
"Chittenden","Bolton","Bolton","Lieutenant Governor","","Liberty Union","Marina Brown",6
"Orange","Bradford","Bradford","Lieutenant Governor","","Liberty Union","Marina Brown",5
"Orange","Braintree","Braintree","Lieutenant Governor","","Liberty Union","Marina Brown",4
"Rutland","Brandon","Brandon","Lieutenant Governor","","Liberty Union","Marina Brown",17
"Windham","Brattleboro","Windham 2-1","Lieutenant Governor","","Liberty Union","Marina Brown",18
"Windham","Brattleboro","Windham 2-2","Lieutenant Governor","","Liberty Union","Marina Brown",39
"Windham","Brattleboro","Windham 2-3","Lieutenant Governor","","Liberty Union","Marina Brown",37
"Windsor","Bridgewater","Bridgewater","Lieutenant Governor","","Liberty Union","Marina Brown",5
"Addison","Bridport","Bridport","Lieutenant Governor","","Liberty Union","Marina Brown",4
"Essex","Brighton","Brighton","Lieutenant Governor","","Liberty Union","Marina Brown",12
"Addison","Bristol","Bristol","Lieutenant Governor","","Liberty Union","Marina Brown",28
"Orange","Brookfield","Brookfield","Lieutenant Governor","","Liberty Union","Marina Brown",6
"Windham","Brookline","Brookline","Lieutenant Governor","","Liberty Union","Marina Brown",1
"Orleans","Brownington","Brownington","Lieutenant Governor","","Liberty Union","Marina Brown",29
"Essex","Brunswick","Brunswick","Lieutenant Governor","","Liberty Union","Marina Brown",1
"Caledonia","Burke","Burke","Lieutenant Governor","","Liberty Union","Marina Brown",10
"Chittenden","Burlington","Chittenden 6-1","Lieutenant Governor","","Liberty Union","Marina Brown",27
"Chittenden","Burlington","Chittenden 6-2","Lieutenant Governor","","Liberty Union","Marina Brown",21
"Chittenden","Burlington","Chittenden 6-3","Lieutenant Governor","","Liberty Union","Marina Brown",34
"Chittenden","Burlington","Chittenden 6-4","Lieutenant Governor","","Liberty Union","Marina Brown",16
"Chittenden","Burlington","Chittenden 6-5","Lieutenant Governor","","Liberty Union","Marina Brown",29
"Chittenden","Burlington","Chittenden 6-6","Lieutenant Governor","","Liberty Union","Marina Brown",4
"Chittenden","Burlington","Chittenden 6-7","Lieutenant Governor","","Liberty Union","Marina Brown",3
"Washington","Cabot","Cabot","Lieutenant Governor","","Liberty Union","Marina Brown",7
"Washington","Calais","Calais","Lieutenant Governor","","Liberty Union","Marina Brown",10
"Lamoille","Cambridge","Cambridge","Lieutenant Governor","","Liberty Union","Marina Brown",12
"Essex","Canaan","Canaan","Lieutenant Governor","","Liberty Union","Marina Brown",6
"Rutland","Castleton","Castleton","Lieutenant Governor","","Liberty Union","Marina Brown",13
"Windsor","Cavendish","Cavendish","Lieutenant Governor","","Liberty Union","Marina Brown",20
"Orleans","Charleston","Charleston","Lieutenant Governor","","Liberty Union","Marina Brown",20
"Chittenden","Charlotte","Charlotte","Lieutenant Governor","","Liberty Union","Marina Brown",13
"Orange","Chelsea","Chelsea","Lieutenant Governor","","Liberty Union","Marina Brown",5
"Windsor","Chester","Chester","Lieutenant Governor","","Liberty Union","Marina Brown",40
"Rutland","Chittenden","Chittenden","Lieutenant Governor","","Liberty Union","Marina Brown",7
"Rutland","Clarendon","Clarendon","Lieutenant Governor","","Liberty Union","Marina Brown",13
"Chittenden","Colchester","Chittenden 9-1","Lieutenant Governor","","Liberty Union","Marina Brown",25
"Chittenden","Colchester","Chittenden 9-2","Lieutenant Governor","","Liberty Union","Marina Brown",25
"Essex","Concord","Concord","Lieutenant Governor","","Liberty Union","Marina Brown",9
"Orange","Corinth","Corinth","Lieutenant Governor","","Liberty Union","Marina Brown",11
"Addison","Cornwall","Cornwall","Lieutenant Governor","","Liberty Union","Marina Brown",2
"Orleans","Coventry","Coventry","Lieutenant Governor","","Liberty Union","Marina Brown",8
"Orleans","Craftsbury","Craftsbury","Lieutenant Governor","","Liberty Union","Marina Brown",9
"Rutland","Danby","Danby","Lieutenant Governor","","Liberty Union","Marina Brown",7
"Caledonia","Danville","Danville","Lieutenant Governor","","Liberty Union","Marina Brown",8
"Orleans","Derby","Derby","Lieutenant Governor","","Liberty Union","Marina Brown",43
"Bennington","Dorset","Dorset","Lieutenant Governor","","Liberty Union","Marina Brown",12
"Windham","Dover","Dover","Lieutenant Governor","","Liberty Union","Marina Brown",12
"Windham","Dummerston","Dummerston","Lieutenant Governor","","Liberty Union","Marina Brown",16
